Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Gohir.D13G135750																																																							
Gohir.D13G139900																																																							
Gohir.D13G029500																																																							
Gohir.D13G084880																																																							
Gohir.D13G017750																																																							
Gohir.D13G011400																																																							
Gohir.D13G211300																																																							
Gohir.D13G030300																																																							
Gohir.D13G225750																																																							
Gohir.D13G155900																																																							
Gohir.D13G164632																																																							
Gohir.D13G207900																																																							
Gohir.D13G149600																																																							
Gohir.D13G108366																																																							
Gohir.D13G037400																																																							
Gohir.D13G070200																																																							
Gohir.D13G087600																																																							
Gohir.D13G163100																																																							
Gohir.D13G030000																																																							
Gohir.D13G077200																																																							
Gohir.D13G201650																																																							
Gohir.D13G134100																																																							
Gohir.D13G191750																																																							
Gohir.D13G222000																																																							
Gohir.D13G199100																																																							
Gohir.D13G072900																																																							
Gohir.D13G093800																																																							
Gohir.D13G023500																																																							
Gohir.D13G071200																																																							
Gohir.D13G204100																																																							
Gohir.D13G118500																																																							
Gohir.D13G086600																																																							
Gohir.D13G056500																																																							
Gohir.D13G141300																																																							
Gohir.D13G032500																																																							
Gohir.D13G152900																																																							
Gohir.D13G131200																																																							
Gohir.D13G143200																																																							
Gohir.D13G108700																																																							
Gohir.D13G016200																																																							
Gohir.D13G022700																																																							
Gohir.D13G095400																																																							
Gohir.D13G182400																																																							
Gohir.D13G210250																																																							
Gohir.D13G230100																																																							
Gohir.D13G196600																																																							
Gohir.D13G016300																																																							
Gohir.D13G046200																																																							
Gohir.D13G237340																																																							
Gohir.D13G009400																																																							
Gohir.D13G157350																																																							
Gohir.D13G102400																																																							
Gohir.D13G224850																																																							
Gohir.D13G188300																																																							
Gohir.D13G044100																																																							
Gohir.D13G140000																																																							
Gohir.D13G203000																																																							
Gohir.D13G019600																																																							
Gohir.D13G006332																																																							
Gohir.D13G137750																																																							
Gohir.D13G078200																																																							
Gohir.D13G036900																																																							
Gohir.D13G209100																																																							
Gohir.D13G068800																																																							
Gohir.D13G084201																																																							
Gohir.D13G019200																																																							
Gohir.D13G203201																																																							
Gohir.D13G065800																																																							
Gohir.D13G156100																																																							
Gohir.D13G091000																																																							
Gohir.D13G148301																																																							
Gohir.D13G134000																																																							
Gohir.D13G148100																																																							
Gohir.D13G174400																																																							
Gohir.D13G048000																																																							
Gohir.D13G178300																																																							
Gohir.D13G064500																																																							
Gohir.D13G179200																																																							
Gohir.D13G118600																																																							
Gohir.D13G211868																																																							
Gohir.D13G043600																																																							
Gohir.D13G058900																																																							
Gohir.D13G037200																																																							
Gohir.D13G196365																																																							
Gohir.D13G196350																																																							
Gohir.D13G194900																																																							
Gohir.D13G128600																																																							
Gohir.D13G231100																																																							
Gohir.D13G196320																																																							
Gohir.D13G178400																																																							
Gohir.D13G082600																																																							
Gohir.D13G154500																																																							
Gohir.D13G008500																																																							
Gohir.D13G009900																																																							
Gohir.D13G141800																																																							
Gohir.D13G172500																																																							
Gohir.D13G120100																																																							
Gohir.D13G112300																																																							
Gohir.D13G051900																																																							
Gohir.D13G192500																																																							
Gohir.D13G188900																																																							
Gohir.D13G005500																																																							
Gohir.D13G223600																																																							
Gohir.D13G132700																																																							
Gohir.D13G101100																																																							
Gohir.D13G042600																																																							
Gohir.D13G125600																																																							
Gohir.D13G105206																																																							
Gohir.D13G204450																																																							
Gohir.D13G112550																																																							
Gohir.D13G121066																																																							
Gohir.D13G054300																																																							
Gohir.D13G142300																																																							
Gohir.D13G118800																																																							
Gohir.D13G091100																																																							
Gohir.D13G238600																																																							
Gohir.D13G050201																																																							
Gohir.D13G146300																																																							
Gohir.D13G152264																																																							
Gohir.D13G099025																																																							
Gohir.D13G050800																																																							
Gohir.D13G152082																																																							
Gohir.D13G122700																																																							
Gohir.D13G078900																																																							
Gohir.D13G067600																																																							
Gohir.D13G210850																																																							
Gohir.D13G069800																																																							
Gohir.D13G142500																																																							
Gohir.D13G035900																																																							
Gohir.D13G173500																																																							
Gohir.D13G077800																																																							
Gohir.D13G223500																																																							
Gohir.D13G034600																																																							
Gohir.D13G219300																																																							
Gohir.D13G162700																																																							
Gohir.D13G237280																																																							
Gohir.D13G008400																																																							
Gohir.D13G138300																																																							
Gohir.D13G067100																																																							
Gohir.D13G221500																																																							
Gohir.D13G033200																																																							
Gohir.D13G174700																																																							
Gohir.D13G114500																																																							
Gohir.D13G037800																																																							
Gohir.D13G076200																																																							
Gohir.D13G200000																																																							
Gohir.D13G038900																																																							
Gohir.D13G082500																																																							
Gohir.D13G086100																																																							
Gohir.D13G075901																																																							
Gohir.D13G221400																																																							
Gohir.D13G031000																																																							
Gohir.D13G124850																																																							
Gohir.D13G099200																																																							
Gohir.D13G196385																																																							
Gohir.D13G161300																																																							
Gohir.D13G129650																																																							
Gohir.D13G191500																																																							
Gohir.D13G060200																																																							
Gohir.D13G230500																																																							
Gohir.D13G150600																																																							
Gohir.D13G132800																																																							
Gohir.D13G103500																																																							
Gohir.D13G084450																																																							
Gohir.D13G014966																																																							
Gohir.D13G001800																																																							
Gohir.D13G085500																																																							
Gohir.D13G223700																																																							
Gohir.D13G080800																																																							
Gohir.D13G112200																																																							
Gohir.D13G121800																																																							
Gohir.D13G178600																																																							
Gohir.D13G214900																																																							
Gohir.D13G072200																																																							
Gohir.D13G164000																																																							
Gohir.D13G087700																																																							
Gohir.D13G170100																																																							
Gohir.D13G199500																																																							
Gohir.D13G030500																																																							
Gohir.D13G114000																																																							
Gohir.D13G016850																																																							
Gohir.D13G064200																																																							
Gohir.D13G067200																																																							
Gohir.D13G235200																																																							
Gohir.D13G130100																																																							
Gohir.D13G190933																																																							
Gohir.D13G155500																																																							
Gohir.D13G150550																																																							
Gohir.D13G013500																																																							
Gohir.D13G157500																																																							
Gohir.D13G027048																																																							
Gohir.D13G170700																																																							
Gohir.D13G233100																																																							
Gohir.D13G093100																																																							
Gohir.D13G092500																																																							
Gohir.D13G229600																																																							
Gohir.D13G120800																																																							
Gohir.D13G193500																																																							
Gohir.D13G043450																																																							
Gohir.D13G152342																																																							
Gohir.D13G129701																																																							
Gohir.D13G123400																																																							
Gohir.D13G167185																																																							
Gohir.D13G100106																																																							
Gohir.D13G167222																																																							
Gohir.D13G238000																																																							
Gohir.D13G044350																																																							
Gohir.D13G225500																																																							
Gohir.D13G100700																																																							
Gohir.D13G079600																																																							
Gohir.D13G090275																																																							
Gohir.D13G213700																																																							
Gohir.D13G082400																																																							
Gohir.D13G089125																																																							
Gohir.D13G068600																																																							
Gohir.D13G118400																																																							
Gohir.D13G142400																																																							
Gohir.D13G160033																																																							
Gohir.D13G201400																																																							
Gohir.D13G023650																																																							
Gohir.D13G160600																																																							
Gohir.D13G011800																																																							
Gohir.D13G236333																																																							
Gohir.D13G034100																																																							
Gohir.D13G063600																																																							
Gohir.D13G073701																																																							
Gohir.D13G212200																																																							
Gohir.D13G157900																																																							
Gohir.D13G147100																																																							
Gohir.D13G185801																																																							
Gohir.D13G236400																																																							
Gohir.D13G159800																																																							
Gohir.D13G126000																																																							
Gohir.D13G132250																																																							
Gohir.D13G064800																																																							
Gohir.D13G073900																																																							
Gohir.D13G112100																																																							
Gohir.D13G082900																																																							
Gohir.D13G114900																																																							
Gohir.D13G065175																																																							
Gohir.D13G190800																																																							
Gohir.D13G001500																																																							
Gohir.D13G163750																																																							
Gohir.D13G110900																																																							
Gohir.D13G059600																																																							
Gohir.D13G116400																																																							
Gohir.D13G206400																																																							
Gohir.D13G018700																																																							
Gohir.D13G060800																																																							
Gohir.D13G104706																																																							
Gohir.D13G220125																																																							
Gohir.D13G085700																																																							
Gohir.D13G014001																																																							
Gohir.D13G120200																																																							
Gohir.D13G180000																																																							
Gohir.D13G006600																																																							
Gohir.D13G181932																																																							
Gohir.D13G126200																																																							
Gohir.D13G182000																																																							
Gohir.D13G161400																																																							
Gohir.D13G078500																																																							
Gohir.D13G185950																																																							
Gohir.D13G037150																																																							
Gohir.D13G092650																																																							
Gohir.D13G105300																																																							
Gohir.D13G049600																																																							
Gohir.D13G062801																																																							
Gohir.D13G173600																																																							
Gohir.D13G084966																																																							
Gohir.D13G027064																																																							
Gohir.D13G147500																																																							
Gohir.D13G146800																																																							
Gohir.D13G005700																																																							
Gohir.D13G189400																																																							
Gohir.D13G213600																																																							
Gohir.D13G167300																																																							
Gohir.D13G221050																																																							
Gohir.D13G233800																																																							
Gohir.D13G094100																																																							
Gohir.D13G064000																																																							
Gohir.D13G014300																																																							
Gohir.D13G110600																																																							
Gohir.D13G165650																																																							
Gohir.D13G000800																																																							
Gohir.D13G184900																																																							
Gohir.D13G195800																																																							
Gohir.D13G070950																																																							
Gohir.D13G050600																																																							
Gohir.D13G165800																																																							
Gohir.D13G004100																																																							
Gohir.D13G184700																																																							
Gohir.D13G188800																																																							
Gohir.D13G026900																																																							
Gohir.D13G027700																																																							
Gohir.D13G128701																																																							
Gohir.D13G133800																																																							
Gohir.D13G125200																																																							
Gohir.D13G198000																																																							
Gohir.D13G064100																																																							
Gohir.D13G194833																																																							
Gohir.D13G131400																																																							
Gohir.D13G238066																																																							
Gohir.D13G231800																																																							
Gohir.D13G140400																																																							
Gohir.D13G024000																																																							
Gohir.D13G096900																																																							
Gohir.D13G161600																																																							
Gohir.D13G234400																																																							
Gohir.D13G064700																																																							
Gohir.D13G047500																																																							
Gohir.D13G230300																																																							
Gohir.D13G046100																																																							
Gohir.D13G017900																																																							
Gohir.D13G058850																																																							
Gohir.D13G110200																																																							
Gohir.D13G033700																																																							
Gohir.D13G196433																																																							
Gohir.D13G078100																																																							
Gohir.D13G152160																																																							
Gohir.D13G237450																																																							
Gohir.D13G210300																																																							
Gohir.D13G019001																																																							
Gohir.D13G218400																																																							
Gohir.D13G180800																																																							
Gohir.D13G125900																																																							
Gohir.D13G240200																																																							
Gohir.D13G166800																																																							
Gohir.D13G200700																																																							
Gohir.D13G189000																																																							
Gohir.D13G165200																																																							
Gohir.D13G223201																																																							
Gohir.D13G137233																																																							
Gohir.D13G078000																																																							
Gohir.D13G177600																																																							
Gohir.D13G007800																																																							
Gohir.D13G012400																																																							
Gohir.D13G234800																																																							
Gohir.D13G034533																																																							
Gohir.D13G017300																																																							
Gohir.D13G006100																																																							
Gohir.D13G079400																																																							
Gohir.D13G060032																																																							
Gohir.D13G187900																																																							
Gohir.D13G067800																																																							
Gohir.D13G058400																																																							
Gohir.D13G154000																																																							
Gohir.D13G059900																																																							
Gohir.D13G223400																																																							
Gohir.D13G109950																																																							
Gohir.D13G018200																																																							
Gohir.D13G143750																																																							
Gohir.D13G052500																																																							
Gohir.D13G108800																																																							
Gohir.D13G184400																																																							
Gohir.D13G218800																																																							
Gohir.D13G173100																																																							
Gohir.D13G101706																																																							
Gohir.D13G210700																																																							
Gohir.D13G036750																																																							
Gohir.D13G057500																																																							
Gohir.D13G021700																																																							
Gohir.D13G208066																																																							
Gohir.D13G167700																																																							
Gohir.D13G166200																																																							
Gohir.D13G154700																																																							
Gohir.D13G206000																																																							
Gohir.D13G153600																																																							
Gohir.D13G016700																																																							
Gohir.D13G192300																																																							
Gohir.D13G236100																																																							
Gohir.D13G107900																																																							
Gohir.D13G239100																																																							
Gohir.D13G077700																																																							
Gohir.D13G015666																																																							
Gohir.D13G206700																																																							
Gohir.D13G202100																																																							
Gohir.D13G172900																																																							
Gohir.D13G235600																																																							
Gohir.D13G227900																																																							
Gohir.D13G189912																																																							
Gohir.D13G025000																																																							
Gohir.D13G037700																																																							
Gohir.D13G074166																																																							
Gohir.D13G097900																																																							
Gohir.D13G064450																																																							
Gohir.D13G129800																																																							
Gohir.D13G201300																																																							
Gohir.D13G178200																																																							
Gohir.D13G053200																																																							
Gohir.D13G162500																																																							
Gohir.D13G038301																																																							
Gohir.D13G199266																																																							
Gohir.D13G073000																																																							
Gohir.D13G189800																																																							
Gohir.D13G131600																																																							
Gohir.D13G192100																																																							
Gohir.D13G201500																																																							
Gohir.D13G148250																																																							
Gohir.D13G111700																																																							
Gohir.D13G179400																																																							
Gohir.D13G050101																																																							
Gohir.D13G133033																																																							
Gohir.D13G198200																																																							
Gohir.D13G185100																																																							
Gohir.D13G154200																																																							
Gohir.D13G107450																																																							
Gohir.D13G109000																																																							
Gohir.D13G004700																																																							
Gohir.D13G200600																																																							
Gohir.D13G146100																																																							
Gohir.D13G140900																																																							
Gohir.D13G155100																																																							
Gohir.D13G132400																																																							
Gohir.D13G195900																																																							
Gohir.D13G189500																																																							
Gohir.D13G168300																																																							
Gohir.D13G205400																																																							
Gohir.D13G020300																																																							
Gohir.D13G133400																																																							
Gohir.D13G118200																																																							
Gohir.D13G186200																																																							
Gohir.D13G163466																																																							
Gohir.D13G106700																																																							
Gohir.D13G140800																																																							
Gohir.D13G077900																																																							
Gohir.D13G007300																																																							
Gohir.D13G157300																																																							
Gohir.D13G237160																																																							
Gohir.D13G201750																																																							
Gohir.D13G191900																																																							
Gohir.D13G137000																																																							
Gohir.D13G208033																																																							
Gohir.D13G103100																																																							
Gohir.D13G139700																																																							
Gohir.D13G111850																																																							
Gohir.D13G199700																																																							
Gohir.D13G079800																																																							
Gohir.D13G090100																																																							
Gohir.D13G212600																																																							
Gohir.D13G119600																																																							
Gohir.D13G238500																																																							
Gohir.D13G183300																																																							
Gohir.D13G141100																																																							
Gohir.D13G181500																																																							
Gohir.D13G115432																																																							
Gohir.D13G020500																																																							
Gohir.D13G136150																																																							
Gohir.D13G093033																																																							
Gohir.D13G091950																																																							
Gohir.D13G066800																																																							
Gohir.D13G165900																																																							
Gohir.D13G008601																																																							
Gohir.D13G103800																																																							
Gohir.D13G084400																																																							
Gohir.D13G142800																																																							
Gohir.D13G026200																																																							
Gohir.D13G189968																																																							
Gohir.D13G132500																																																							
Gohir.D13G042100																																																							
Gohir.D13G000900																																																							
Gohir.D13G179500																																																							
Gohir.D13G145000																																																							
Gohir.D13G238800																																																							
Gohir.D13G020700																																																							
Gohir.D13G173625																																																							
Gohir.D13G234600																																																							
Gohir.D13G204300																																																							
Gohir.D13G198900																																																							
Gohir.D13G189600																																																							
Gohir.D13G237800																																																							
Gohir.D13G065400																																																							
Gohir.D13G217900																																																							
Gohir.D13G063700																																																							
Gohir.D13G122500																																																							
Gohir.D13G093900																																																							
Gohir.D13G063800																																																							
Gohir.D13G148200																																																							
Gohir.D13G151400																																																							
Gohir.D13G038500																																																							
Gohir.D13G003300																																																							
Gohir.D13G233700																																																							
Gohir.D13G051425																																																							
Gohir.D13G195100																																																							
Gohir.D13G055250																																																							
Gohir.D13G123550																																																							
Gohir.D13G093400																																																							
Gohir.D13G113800																																																							
Gohir.D13G119400																																																							
Gohir.D13G218100																																																							
Gohir.D13G227450																																																							
Gohir.D13G001200																																																							
Gohir.D13G128200																																																							
Gohir.D13G112400																																																							
Gohir.D13G122000																																																							
Gohir.D13G063400																																																							
Gohir.D13G061900																																																							
Gohir.D13G190200																																																							
Gohir.D13G163400																																																							
Gohir.D13G077100																																																							
Gohir.D13G034300																																																							
Gohir.D13G040900																																																							
Gohir.D13G121033																																																							
Gohir.D13G096325																																																							
Gohir.D13G082700																																																							
Gohir.D13G045700																																																							
Gohir.D13G201200																																																							
Gohir.D13G176900																																																							
Gohir.D13G164400																																																							
Gohir.D13G007600																																																							
Gohir.D13G093150																																																							
Gohir.D13G042751																																																							
Gohir.D13G152186																																																							
Gohir.D13G216900																																																							
Gohir.D13G204600																																																							
Gohir.D13G166000																																																							
Gohir.D13G028000																																																							
Gohir.D13G059966																																																							
Gohir.D13G176700																																																							
Gohir.D13G016600																																																							
Gohir.D13G047300																																																							
Gohir.D13G215600																																																							
Gohir.D13G100200																																																							
Gohir.D13G134200																																																							
Gohir.D13G194300																																																							
Gohir.D13G227300																																																							
Gohir.D13G007500																																																							
Gohir.D13G236900																																																							
Gohir.D13G086850																																																							
Gohir.D13G210100																																																							
Gohir.D13G088350																																																							
Gohir.D13G040100																																																							
Gohir.D13G106000																																																							
Gohir.D13G103300																																																							
Gohir.D13G175300																																																							
Gohir.D13G055300																																																							
Gohir.D13G216633																																																							
Gohir.D13G189700																																																							
Gohir.D13G111150																																																							
Gohir.D13G098825																																																							
Gohir.D13G051832																																																							
Gohir.D13G100800																																																							
Gohir.D13G097500																																																							
Gohir.D13G012100																																																							
Gohir.D13G175600																																																							
Gohir.D13G182100																																																							
Gohir.D13G027601																																																							
Gohir.D13G004200																																																							
Gohir.D13G026400																																																							
Gohir.D13G205600																																																							
Gohir.D13G105000																																																							
Gohir.D13G130600																																																							
Gohir.D13G046300																																																							
Gohir.D13G141401																																																							
Gohir.D13G029400																																																							
Gohir.D13G013300																																																							
Gohir.D13G011700																																																							
Gohir.D13G183400																																																							
Gohir.D13G104800																																																							
Gohir.D13G234700																																																							
Gohir.D13G028900																																																							
Gohir.D13G030833																																																							
Gohir.D13G141150																																																							
Gohir.D13G131100																																																							
Gohir.D13G089300																																																							
Gohir.D13G152700																																																							
Gohir.D13G128000																																																							
Gohir.D13G047801																																																							
Gohir.D13G083500																																																							
Gohir.D13G080000																																																							
Gohir.D13G216200																																																							
Gohir.D13G194866																																																							
Gohir.D13G021600																																																							
Gohir.D13G040400																																																							
Gohir.D13G014500																																																							
Gohir.D13G135600																																																							
Gohir.D13G076300																																																							
Gohir.D13G099000																																																							
Gohir.D13G069300																																																							
Gohir.D13G005100																																																							
Gohir.D13G041500																																																							
Gohir.D13G047900																																																							
Gohir.D13G115000																																																							
Gohir.D13G117300																																																							
Gohir.D13G041600																																																							
Gohir.D13G094900																																																							
Gohir.D13G220800																																																							
Gohir.D13G188000																																																							
Gohir.D13G099100																																																							
Gohir.D13G195500																																																							
Gohir.D13G003900																																																							
Gohir.D13G101700																																																							
Gohir.D13G234300																																																							
Gohir.D13G136200																																																							
Gohir.D13G048800																																																							
Gohir.D13G229300																																																							
Gohir.D13G196390																																																							
Gohir.D13G143950																																																							
Gohir.D13G100500																																																							
Gohir.D13G220550																																																							
Gohir.D13G104300																																																							
Gohir.D13G085800																																																							
Gohir.D13G019500																																																							
Gohir.D13G132200																																																							
Gohir.D13G021150																																																							
Gohir.D13G116600																																																							
Gohir.D13G176400																																																							
Gohir.D13G181300																																																							
Gohir.D13G054000																																																							
Gohir.D13G228800																																																							
Gohir.D13G071650																																																							
Gohir.D13G237000																																																							
Gohir.D13G005200																																																							
Gohir.D13G232700																																																							
Gohir.D13G170850																																																							
Gohir.D13G135800																																																							
Gohir.D13G143800																																																							
Gohir.D13G125950																																																							
Gohir.D13G055500																																																							
Gohir.D13G004000																																																							
Gohir.D13G150500																																																							
Gohir.D13G188700																																																							
Gohir.D13G233600																																																							
Gohir.D13G206200																																																							
Gohir.D13G173725																																																							
Gohir.D13G139500																																																							
